Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,Zone Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator
8/19/2008 14:59,55.04,55,84.41,72.29,75.24,72.29,0.61,1
8/19/2008 15:00,55.04,55,84.41,72.5,75.35,72.5,0.61,1
8/19/2008 15:01,55.04,55,85.07,72.39,75.35,72.39,0.61,1
8/19/2008 15:02,55.04,55,85.07,72.39,75.24,72.39,0.61,1
8/19/2008 15:03,54.93,55,85.07,72.29,75.35,72.29,0.61,1
8/19/2008 15:04,55.04,55,85.07,72.29,75.24,72.29,0.61,1
8/19/2008 15:05,55.04,55,85.07,72.29,75.24,72.29,0.61,1
8/19/2008 15:06,55.04,55,85.15,72.29,75.24,72.29,0.61,1
8/19/2008 15:07,55.15,55,85.15,72.39,75.24,72.39,0.61,1
8/19/2008 15:08,55.15,55,85.15,72.29,75.35,72.29,0.61,1
8/19/2008 15:09,55.36,55,85.15,72.39,75.45,72.39,0.62,1
8/19/2008 15:10,55.15,55,85.15,72.29,75.45,72.29,0.62,1
8/19/2008 15:11,55.15,55,85.87,72.5,75.45,72.5,0.62,1
8/19/2008 15:12,55.04,55,85.87,72.39,75.45,72.39,0.62,1
8/19/2008 15:13,55.04,55,85.87,72.5,75.45,72.5,0.63,1
8/19/2008 15:14,55.04,55,85.87,72.6,75.45,72.6,0.62,1
8/19/2008 15:15,54.93,55,85.87,72.6,75.67,72.6,0.62,1
8/19/2008 15:16,54.93,55,85.87,72.5,75.45,72.5,0.62,1
8/19/2008 15:17,54.93,55,85.69,72.71,75.67,72.71,0.62,1
8/19/2008 15:18,55.15,55,85.69,72.39,75.45,72.39,0.62,1
8/19/2008 15:19,54.93,55,85.69,72.71,75.67,72.71,0.62,1
8/19/2008 15:20,54.93,55,85.69,72.6,75.56,72.6,0.62,1
8/19/2008 15:21,54.83,55,85.69,72.5,75.45,72.5,0.62,1
8/19/2008 15:22,54.93,55,85.98,72.5,75.56,72.5,0.61,1
8/19/2008 15:23,54.83,55,85.98,72.5,75.45,72.5,0.61,1
8/19/2008 15:24,55.04,55,85.98,72.39,75.45,72.39,0.61,1
8/19/2008 15:25,54.72,55,85.98,72.5,75.35,72.5,0.61,1
8/19/2008 15:26,54.72,55,85.98,72.5,75.45,72.5,0.6,1
8/19/2008 15:27,54.83,55,85.4,72.5,75.45,72.5,0.6,1
8/19/2008 15:28,54.61,55,85.4,72.39,75.45,72.39,0.6,1
8/19/2008 15:29,54.61,55,85.4,72.5,75.45,72.5,0.59,1
8/19/2008 15:30,54.61,55,85.4,72.39,75.35,72.39,0.59,1
8/19/2008 15:31,54.5,55,85.4,72.71,75.45,72.71,0.58,1
8/19/2008 15:32,54.5,55,83.76,72.39,75.24,72.39,0.57,1
8/19/2008 15:33,54.39,55,83.76,72.39,75.24,72.39,0.57,1
8/19/2008 15:34,54.29,55,83.76,72.39,75.14,72.39,0.56,1
8/19/2008 15:35,54.29,55,83.76,72.39,75.14,72.39,0.55,1
8/19/2008 15:36,54.18,55,83.76,72.29,75.03,72.29,0.54,1
8/19/2008 15:37,54.29,55,82.76,72.29,75.03,72.29,0.53,1
8/19/2008 15:38,54.18,55,82.76,72.29,75.03,72.29,0.52,1
8/19/2008 15:39,54.29,55,82.76,72.39,75.03,72.39,0.52,1
8/19/2008 15:40,54.29,55,82.76,72.5,75.14,72.5,0.51,1
8/19/2008 15:41,54.5,55,82.76,72.5,75.24,72.5,0.5,1
8/19/2008 15:42,54.39,55,83.93,72.39,75.14,72.39,0.49,1
8/19/2008 15:43,54.72,55,83.93,72.39,75.03,72.39,0.5,1
8/19/2008 15:44,54.5,55,83.93,72.39,75.14,72.39,0.49,1
8/19/2008 15:45,54.61,55,83.93,72.5,75.14,72.5,0.48,1
8/19/2008 15:46,54.83,55,83.93,72.39,75.24,72.39,0.48,1
8/19/2008 15:47,54.61,55,83.93,72.71,75.45,72.71,0.48,1
8/19/2008 15:48,54.72,55,84.32,72.6,75.24,72.6,0.47,1
8/19/2008 15:49,54.83,55,84.32,72.81,75.45,72.81,0.47,1
8/19/2008 15:50,54.72,55,84.32,72.6,75.24,72.6,0.47,1
8/19/2008 15:51,54.83,55,84.32,72.71,75.35,72.71,0.47,1
8/19/2008 15:52,54.93,55,84.32,72.71,75.35,72.71,0.47,1
8/19/2008 15:53,54.93,55,83.79,72.71,75.35,72.71,0.47,1
8/19/2008 15:54,54.93,55,83.79,72.81,75.35,72.81,0.47,1
8/19/2008 15:55,55.04,55,83.79,72.81,75.35,72.81,0.48,1
8/19/2008 15:56,55.04,55,83.79,72.71,75.45,72.71,0.47,1
8/19/2008 15:57,55.04,55,83.79,72.71,75.45,72.71,0.47,1
8/19/2008 15:58,55.15,55,84.17,72.81,75.35,72.81,0.48,1
8/19/2008 15:59,55.15,55,84.17,73.13,75.77,73.13,0.48,1
8/19/2008 16:00,55.26,55,84.17,72.92,75.56,72.92,0.48,1
8/19/2008 16:01,55.26,55,84.17,73.02,75.56,73.02,0.49,1
8/19/2008 16:02,55.26,55,84.17,73.02,75.77,73.02,0.49,1
8/19/2008 16:03,55.36,55,85.3,72.81,75.56,72.81,0.49,1
8/19/2008 16:04,55.36,55,85.3,72.92,75.67,72.92,0.5,1
8/19/2008 16:05,55.36,55,85.3,72.81,75.67,72.81,0.5,1
8/19/2008 16:06,55.47,55,85.3,72.92,75.67,72.92,0.51,1
8/19/2008 16:07,55.47,55,85.3,72.81,75.67,72.81,0.52,1
8/19/2008 16:08,55.79,55,85.37,73.02,75.67,73.02,0.53,1
8/19/2008 16:09,55.58,55,85.37,72.92,75.67,72.92,0.53,1
8/19/2008 16:10,55.58,55,85.37,72.81,75.67,72.81,0.54,1
8/19/2008 16:11,55.58,55,85.37,73.02,75.67,73.02,0.55,1
8/19/2008 16:12,55.58,55,85.37,73.02,75.77,73.02,0.55,1
8/19/2008 16:13,55.58,55,85.46,73.02,75.77,73.02,0.56,1
8/19/2008 16:14,55.58,55,85.46,73.13,75.98,73.13,0.56,1
8/19/2008 16:15,55.47,55,85.46,72.92,75.67,72.92,0.57,1
8/19/2008 16:16,55.47,55,85.46,72.92,75.77,72.92,0.57,1
8/19/2008 16:17,55.69,55,85.46,73.02,75.77,73.02,0.58,1
8/19/2008 16:18,55.36,55,85.34,72.92,75.77,72.92,0.58,1
8/19/2008 16:19,55.47,55,85.34,73.02,75.77,73.02,0.59,1
8/19/2008 16:20,55.58,55,85.34,73.02,75.77,73.02,0.59,1
8/19/2008 16:21,55.47,55,85.34,72.92,75.88,72.92,0.6,1
8/19/2008 16:22,55.36,55,85.34,73.02,75.88,73.02,0.6,1
8/19/2008 16:23,55.36,55,85.57,72.92,75.77,72.92,0.6,1
8/19/2008 16:24,55.36,55,85.57,72.92,75.88,72.92,0.61,1
8/19/2008 16:25,55.36,55,85.57,73.02,76.09,73.02,0.61,1
8/19/2008 16:26,55.26,55,85.57,72.81,75.77,72.81,0.61,1
8/19/2008 16:27,55.26,55,85.57,73.02,75.98,73.02,0.61,1
8/19/2008 16:28,55.26,55,85.57,72.81,75.88,72.81,0.62,1
8/19/2008 16:29,55.26,55,86.1,72.81,75.77,72.81,0.63,1
8/19/2008 16:30,55.47,55,86.1,72.81,75.77,72.81,0.63,1
8/19/2008 16:31,55.15,55,86.1,72.81,75.77,72.81,0.62,1
8/19/2008 16:32,55.26,55,86.1,72.71,75.77,72.71,0.63,1
8/19/2008 16:33,55.15,55,86.1,72.71,75.77,72.71,0.63,1
8/19/2008 16:34,55.04,55,85.45,72.71,75.67,72.71,0.63,1
8/19/2008 16:35,55.15,55,85.45,72.81,75.67,72.81,0.63,1
8/19/2008 16:36,55.15,55,85.45,72.71,75.77,72.71,0.63,1
8/19/2008 16:37,55.15,55,85.45,72.6,75.77,72.6,0.63,1
8/19/2008 16:38,55.04,55,85.45,72.81,75.98,72.81,0.63,1
8/19/2008 16:39,55.36,55,85.32,72.6,75.67,72.6,0.64,1
8/19/2008 16:40,55.04,55,85.32,72.71,75.67,72.71,0.64,1
8/19/2008 16:41,55.26,55,85.32,72.71,75.67,72.71,0.64,1
8/19/2008 16:42,54.93,55,85.32,72.6,75.67,72.6,0.63,1
8/19/2008 16:43,55.04,55,85.32,72.92,75.88,72.92,0.64,1
8/19/2008 16:44,55.15,55,85.46,72.92,75.88,72.92,0.64,1
8/19/2008 16:45,55.15,55,85.46,72.71,75.77,72.71,0.64,1
8/19/2008 16:46,55.15,55,85.46,72.71,75.77,72.71,0.64,1
8/19/2008 16:47,55.04,55,85.46,72.6,75.67,72.6,0.64,1
8/19/2008 16:48,55.15,55,85.46,72.71,75.88,72.71,0.65,1
8/19/2008 16:49,55.15,55,85.46,72.71,75.77,72.71,0.65,1
8/19/2008 16:50,55.15,55,86.02,72.81,75.88,72.81,0.65,1
8/19/2008 16:51,55.36,55,86.02,72.71,75.88,72.71,0.66,1
8/19/2008 16:52,55.15,55,86.02,72.71,75.77,72.71,0.66,1
8/19/2008 16:53,55.15,55,86.02,72.81,75.77,72.81,0.66,1
8/19/2008 16:54,55.04,55,86.02,72.81,75.88,72.81,0.66,1
8/19/2008 16:55,55.15,55,86.03,72.81,75.77,72.81,0.66,1
8/19/2008 16:56,55.15,55,86.03,72.6,75.77,72.6,0.66,1
8/19/2008 16:57,55.15,55,86.03,72.71,75.88,72.71,0.66,1
8/19/2008 16:58,55.15,55,86.03,72.71,75.77,72.71,0.66,1
8/19/2008 16:59,55.04,55,86.03,72.6,75.77,72.6,0.66,1
8/19/2008 17:00,55.04,55,85.63,72.6,75.67,72.6,0.66,1
8/19/2008 17:01,55.04,55,85.63,72.6,75.67,72.6,0.66,1
8/19/2008 17:02,55.04,55,85.63,72.6,75.67,72.6,0.66,1
8/19/2008 17:03,55.04,55,85.63,72.5,75.56,72.5,0.67,1
8/19/2008 17:04,55.04,55,85.63,72.6,75.67,72.6,0.66,1
8/19/2008 17:05,55.04,55,85.96,72.5,75.67,72.5,0.66,1
8/19/2008 17:06,55.15,55,85.96,72.71,75.67,72.71,0.66,1
8/19/2008 17:07,54.93,55,85.96,72.6,75.77,72.6,0.67,1
8/19/2008 17:08,54.93,55,85.96,72.71,75.77,72.71,0.66,1
8/19/2008 17:09,54.93,55,85.96,72.6,75.67,72.6,0.66,1
8/19/2008 17:10,54.93,55,85.96,72.71,75.77,72.71,0.66,1
8/19/2008 17:11,54.83,55,85.61,72.71,75.77,72.71,0.66,1
8/19/2008 17:12,54.93,55,85.61,72.6,75.77,72.6,0.66,1
8/19/2008 17:13,54.93,55,85.61,72.6,75.77,72.6,0.66,1
8/19/2008 17:14,54.93,55,85.61,72.6,75.77,72.6,0.66,1
8/19/2008 17:15,54.93,55,85.61,72.6,75.77,72.6,0.66,1
8/19/2008 17:16,54.93,55,85.72,72.71,75.67,72.71,0.66,1
8/19/2008 17:17,54.93,55,85.72,72.6,75.77,72.6,0.66,1
8/19/2008 17:18,54.93,55,85.72,72.6,75.77,72.6,0.66,1
8/19/2008 17:19,54.83,55,85.72,72.71,75.88,72.71,0.65,1
8/19/2008 17:20,54.83,55,85.72,72.5,75.67,72.5,0.65,1
8/19/2008 17:21,54.93,55,85.48,72.5,75.77,72.5,0.65,1
8/19/2008 17:22,54.83,55,85.48,72.29,75.56,72.29,0.65,1
8/19/2008 17:23,54.83,55,85.48,72.39,75.45,72.39,0.65,1
8/19/2008 17:24,54.83,55,85.48,72.39,75.45,72.39,0.64,1
8/19/2008 17:25,54.83,55,85.48,72.5,75.45,72.5,0.65,1
8/19/2008 17:26,54.72,55,85.78,72.5,75.45,72.5,0.64,1
8/19/2008 17:27,54.83,55,85.78,72.6,75.45,72.6,0.64,1
8/19/2008 17:28,54.83,55,85.78,72.5,75.56,72.5,0.64,1
8/19/2008 17:29,54.83,55,85.78,72.5,75.56,72.5,0.64,1
8/19/2008 17:30,54.93,55,85.78,72.5,75.56,72.5,0.64,1
8/19/2008 17:31,55.15,55,86.16,72.6,75.67,72.6,0.64,1
8/19/2008 17:32,54.93,55,86.16,72.71,75.67,72.71,0.63,1
8/19/2008 17:33,54.93,55,86.16,72.71,75.77,72.71,0.64,1
8/19/2008 17:34,54.93,55,86.16,72.6,75.77,72.6,0.64,1
8/19/2008 17:35,55.04,55,86.16,72.6,75.77,72.6,0.64,1
8/19/2008 17:36,55.04,55,86.16,72.6,75.77,72.6,0.64,1
8/19/2008 17:37,55.04,55,86.34,72.5,75.56,72.5,0.64,1
8/19/2008 17:38,55.04,55,86.34,72.5,75.67,72.5,0.64,1
8/19/2008 17:39,54.93,55,86.34,72.39,75.56,72.39,0.64,1
8/19/2008 17:40,54.83,55,86.34,72.6,75.77,72.6,0.64,1
8/19/2008 17:41,55.04,55,86.34,72.29,75.45,72.29,0.64,1
8/19/2008 17:42,55.26,55,85.26,72.39,75.45,72.39,0.64,1
8/19/2008 17:43,54.83,55,85.26,72.5,75.45,72.5,0.64,1
8/19/2008 17:44,54.83,55,85.26,72.39,75.45,72.39,0.63,1
8/19/2008 17:45,54.72,55,85.26,72.39,75.35,72.39,0.63,1
8/19/2008 17:46,54.83,55,85.26,72.29,75.35,72.29,0.63,1
8/19/2008 17:47,54.72,55,84.98,72.29,75.35,72.29,0.62,1
8/19/2008 17:48,54.61,55,84.98,72.29,75.24,72.29,0.62,1
8/19/2008 17:49,54.61,55,84.98,72.5,75.45,72.5,0.62,1
8/19/2008 17:50,54.72,55,84.98,72.29,75.24,72.29,0.61,1
8/19/2008 17:51,54.5,55,84.98,72.39,75.24,72.39,0.61,1
8/19/2008 17:52,54.5,55,84.52,72.08,75.14,72.08,0.6,1
8/19/2008 17:53,54.39,55,84.52,72.29,75.24,72.29,0.59,1
8/19/2008 17:54,54.5,55,84.52,72.29,75.14,72.29,0.59,1
8/19/2008 17:55,54.5,55,84.52,72.29,75.14,72.29,0.58,1
8/19/2008 17:56,54.39,55,84.52,72.39,75.03,72.39,0.57,1
8/19/2008 17:57,54.39,55,84.95,72.5,75.45,72.5,0.57,1
8/19/2008 17:58,54.5,55,84.95,72.39,75.24,72.39,0.56,1
8/19/2008 17:59,54.39,55,84.95,72.39,75.24,72.39,0.56,1
8/25/2008 6:00,71.51,55,59.6,73.44,71.63,73.44,0,1
8/25/2008 6:01,71.29,55,59.6,73.13,71.85,73.13,0,1
8/25/2008 6:02,69.36,55,59.6,72.81,72.06,72.81,0,1
8/25/2008 6:03,67.53,55,59.44,72.81,72.38,72.81,0,1
8/25/2008 6:04,66.99,55,59.44,72.81,72.59,72.81,0,1
8/25/2008 6:05,66.99,55,59.44,72.6,72.48,72.6,0,1
8/25/2008 6:06,67.2,55,59.44,72.39,71.95,72.39,0,1
8/25/2008 6:07,67.31,55,59.44,72.29,70.15,72.29,0,1
8/25/2008 6:08,67.1,55,59.3,72.18,68.03,72.18,0,1
8/25/2008 6:09,66.66,55,59.3,71.97,66.12,71.97,0.04,1
8/25/2008 6:10,66.23,55,59.3,71.97,64.74,71.97,0.15,1
8/25/2008 6:11,65.8,55,59.3,71.87,64,71.87,0.27,1
8/25/2008 6:12,64.84,55,59.3,71.66,63.46,71.66,0.37,1
8/25/2008 6:13,61.18,55,59.16,71.66,63.25,71.66,0.38,1
8/25/2008 6:14,58.16,55,59.16,71.34,63.15,71.34,0.37,1
8/25/2008 6:15,56.22,55,59.16,71.24,63.04,71.24,0.35,1
8/25/2008 6:16,55.15,55,59.16,71.02,62.83,71.02,0.33,1
8/25/2008 6:17,54.61,55,59.16,70.81,62.83,70.81,0.32,1
8/25/2008 6:18,54.5,55,59.16,70.6,62.72,70.6,0.31,1
8/25/2008 6:19,54.39,55,59.02,70.5,62.72,70.5,0.3,1
8/25/2008 6:20,54.39,55,59.02,70.29,62.72,70.29,0.29,1
8/25/2008 6:21,54.29,55,59.02,70.18,62.72,70.18,0.28,1
8/25/2008 6:22,54.29,55,59.02,70.29,62.62,70.29,0.28,1
8/25/2008 6:23,53.64,55,59.02,70.18,62.51,70.18,0.25,1
8/25/2008 6:24,53.1,55,58.89,70.18,62.51,70.18,0.22,1
8/25/2008 6:25,53.21,55,58.89,70.18,62.4,70.18,0.2,1
8/25/2008 6:26,53.43,55,58.89,70.18,62.51,70.18,0.19,1
8/25/2008 6:27,54.07,55,58.89,70.08,62.4,70.08,0.18,1
8/25/2008 6:28,54.07,55,58.89,70.08,62.3,70.08,0.17,1
8/25/2008 6:29,54.29,55,58.77,69.97,62.09,69.97,0.17,1
8/25/2008 6:30,54.39,55,58.77,69.97,62.09,69.97,0.16,1
8/25/2008 6:31,54.39,55,58.77,70.08,62.19,70.08,0.16,1
8/25/2008 6:32,54.61,55,58.77,69.97,62.09,69.97,0.16,1
8/25/2008 6:33,54.72,55,58.77,69.87,61.98,69.87,0.15,1
8/25/2008 6:34,54.83,55,58.56,69.87,61.98,69.87,0.15,1
8/25/2008 6:35,55.04,55,58.56,69.87,61.87,69.87,0.16,1
8/25/2008 6:36,55.36,55,58.56,69.87,61.87,69.87,0.16,1
8/25/2008 6:37,55.26,55,58.56,69.76,61.87,69.76,0.17,1
8/25/2008 6:38,55.36,55,58.56,69.76,61.77,69.76,0.17,1
8/25/2008 6:39,55.47,55,58.45,69.76,61.77,69.76,0.18,1
8/25/2008 6:40,55.36,55,58.45,69.76,61.77,69.76,0.19,1
8/25/2008 6:41,55.58,55,58.45,69.76,61.77,69.76,0.2,1
8/25/2008 6:42,55.69,55,58.45,69.66,61.66,69.66,0.2,1
8/25/2008 6:43,55.69,55,58.45,69.76,61.66,69.76,0.21,1
8/25/2008 6:44,55.69,55,58.45,69.66,61.56,69.66,0.22,1
8/25/2008 6:45,55.69,55,58.64,69.66,61.56,69.66,0.23,1
8/25/2008 6:46,55.79,55,58.64,69.66,61.45,69.66,0.24,1
8/25/2008 6:47,55.79,55,58.64,69.66,61.56,69.66,0.25,1
8/25/2008 6:48,55.79,55,58.64,69.55,61.45,69.55,0.26,1
8/25/2008 6:49,55.79,55,58.64,69.55,61.45,69.55,0.26,1
8/25/2008 6:50,55.58,55,58.83,69.55,61.56,69.55,0.27,1
8/25/2008 6:51,55.47,55,58.83,69.55,61.45,69.55,0.27,1
8/25/2008 6:52,55.36,55,58.83,69.55,61.45,69.55,0.27,1
8/25/2008 6:53,55.15,55,58.83,69.55,61.45,69.55,0.27,1
8/25/2008 6:54,54.83,55,58.83,69.55,61.34,69.55,0.26,1
8/25/2008 6:55,54.39,55,59.09,69.55,61.45,69.55,0.25,1
8/25/2008 6:56,53.96,55,59.09,69.45,61.45,69.45,0.23,1
8/25/2008 6:57,53.96,55,59.09,69.45,61.45,69.45,0.22,1
8/25/2008 6:58,53.64,55,59.09,69.34,61.45,69.34,0.2,1
8/25/2008 6:59,53.43,55,59.09,69.34,61.45,69.34,0.18,1
8/25/2008 7:00,53.32,55,59.45,69.34,61.45,69.34,0.16,1
8/25/2008 7:01,53.43,55,59.45,69.34,61.66,69.34,0.15,1
8/25/2008 7:02,53.75,55,59.45,69.34,61.45,69.34,0.14,1
8/25/2008 7:03,54.29,55,59.45,69.13,61.45,69.13,0.14,1
8/25/2008 7:04,54.61,55,59.45,69.45,61.56,69.45,0.14,1
8/25/2008 7:05,55.04,55,59.81,69.24,61.45,69.24,0.15,1
8/25/2008 7:06,55.36,55,59.81,69.13,61.45,69.13,0.16,1
8/25/2008 7:07,55.58,55,59.81,69.24,61.66,69.24,0.17,1
8/25/2008 7:08,55.9,55,59.81,69.13,61.56,69.13,0.18,1
8/25/2008 7:09,56.12,55,59.81,69.13,61.56,69.13,0.2,1
8/25/2008 7:10,56.01,55,59.98,69.13,61.56,69.13,0.2,1
8/25/2008 7:11,56.01,55,59.98,69.34,61.77,69.34,0.22,1
8/25/2008 7:12,56.22,55,59.98,69.03,61.45,69.03,0.23,1
8/25/2008 7:13,56.33,55,59.98,69.13,61.45,69.13,0.25,1
8/25/2008 7:14,55.9,55,59.98,69.34,61.77,69.34,0.25,1
8/25/2008 7:15,55.79,55,59.98,69.24,61.56,69.24,0.26,1
8/25/2008 7:16,55.47,55,59.98,69.34,61.77,69.34,0.26,1
8/25/2008 7:17,55.36,55,59.98,69.24,61.56,69.24,0.26,1
8/25/2008 7:18,55.26,55,59.98,69.13,61.56,69.13,0.26,1
8/25/2008 7:19,55.04,55,59.98,69.13,61.66,69.13,0.26,1
8/25/2008 7:20,54.93,55,59.98,69.03,61.56,69.03,0.26,1
8/25/2008 7:21,54.83,55,60.12,69.13,61.66,69.13,0.25,1
8/25/2008 7:22,54.83,55,60.12,69.13,61.66,69.13,0.25,1
8/25/2008 7:23,54.83,55,60.12,69.03,61.77,69.03,0.25,1
8/25/2008 7:24,54.72,55,60.12,69.03,61.77,69.03,0.24,1
8/25/2008 7:25,54.72,55,60.12,69.03,61.77,69.03,0.24,1
8/25/2008 7:26,54.93,55,60.56,68.92,61.66,68.92,0.24,1
8/25/2008 7:27,54.72,55,60.56,68.92,61.77,68.92,0.23,1
8/25/2008 7:28,54.72,55,60.56,68.92,61.87,68.92,0.23,1
8/25/2008 7:29,54.72,55,60.56,69.03,61.87,69.03,0.23,1
8/25/2008 7:30,54.72,55,60.56,68.92,61.87,68.92,0.23,1
8/25/2008 7:31,54.83,55,61.21,68.92,61.98,68.92,0.23,1
8/25/2008 7:32,54.72,55,61.21,69.13,62.3,69.13,0.22,1
8/25/2008 7:33,54.93,55,61.21,68.92,61.98,68.92,0.22,1
8/25/2008 7:34,54.72,55,61.21,69.13,62.3,69.13,0.22,1
8/25/2008 7:35,54.83,55,61.21,68.92,62.19,68.92,0.22,1
8/25/2008 7:36,54.83,55,61.42,68.82,62.19,68.82,0.22,1
8/25/2008 7:37,55.04,55,61.42,68.92,62.19,68.92,0.21,1
8/25/2008 7:38,54.72,55,61.42,68.92,62.19,68.92,0.21,1
8/25/2008 7:39,54.93,55,61.42,69.13,62.4,69.13,0.21,1
8/25/2008 7:40,54.83,55,61.42,68.82,62.3,68.82,0.21,1
8/25/2008 7:41,54.72,55,61.28,68.82,62.19,68.82,0.2,1
8/25/2008 7:42,55.04,55,61.28,68.92,62.19,68.92,0.21,1
8/25/2008 7:43,55.04,55,61.28,68.82,62.3,68.82,0.2,1
8/25/2008 7:44,55.04,55,61.28,68.82,62.3,68.82,0.21,1
8/25/2008 7:45,55.15,55,61.28,68.82,62.3,68.82,0.21,1
8/25/2008 7:46,55.15,55,61.28,68.82,62.4,68.82,0.21,1
8/25/2008 7:47,55.36,55,61.36,68.82,62.4,68.82,0.22,1
8/25/2008 7:48,55.47,55,61.36,68.82,62.4,68.82,0.23,1
8/25/2008 7:49,55.58,55,61.36,68.82,62.51,68.82,0.24,1
8/25/2008 7:50,55.58,55,61.36,68.82,62.51,68.82,0.24,1
8/25/2008 7:51,55.79,55,61.36,68.92,62.72,68.92,0.26,1
8/25/2008 7:52,55.9,55,61.7,68.82,62.62,68.82,0.27,1
8/25/2008 7:53,56.01,55,61.7,68.92,62.72,68.92,0.28,1
8/25/2008 7:54,56.01,55,61.7,68.82,62.83,68.82,0.29,1
8/25/2008 7:55,55.69,55,61.7,68.82,62.93,68.82,0.29,1
8/25/2008 7:56,55.15,55,61.7,68.92,62.93,68.92,0.29,1
8/25/2008 7:57,55.15,55,61.7,68.82,62.93,68.82,0.29,1
8/25/2008 7:58,54.83,55,61.93,68.82,62.93,68.82,0.28,1
8/25/2008 7:59,54.72,55,61.93,68.92,63.04,68.92,0.28,1
8/25/2008 8:00,54.39,55,61.93,68.82,63.04,68.82,0.26,1
8/25/2008 8:01,54.18,55,61.93,68.82,63.15,68.82,0.25,1
8/25/2008 8:02,54.18,55,61.93,69.34,63.15,69.34,0.24,1
8/25/2008 8:03,53.96,55,62.27,70.08,63.25,70.08,0.23,1
8/25/2008 8:04,53.86,55,62.27,70.81,63.46,70.81,0.21,1
8/25/2008 8:05,53.86,55,62.27,71.24,63.36,71.24,0.2,1
8/25/2008 8:06,53.96,55,62.27,71.66,63.46,71.66,0.19,1
8/25/2008 8:07,54.18,55,62.27,71.97,63.46,71.97,0.19,1
8/25/2008 8:08,54.39,55,62.9,72.29,63.46,72.29,0.18,1
8/25/2008 8:09,54.5,55,62.9,72.5,63.57,72.5,0.18,1
8/25/2008 8:10,54.72,55,62.9,72.6,63.57,72.6,0.18,1
8/25/2008 8:11,54.72,55,62.9,72.71,63.68,72.71,0.18,1
8/25/2008 8:12,55.04,55,62.9,72.92,63.78,72.92,0.18,1
8/25/2008 8:13,55.47,55,63.34,73.02,63.78,73.02,0.19,1
8/25/2008 8:14,55.36,55,63.34,73.23,63.89,73.23,0.19,1
8/25/2008 8:15,55.47,55,63.34,73.34,64,73.34,0.2,1
8/25/2008 8:16,55.58,55,63.34,73.44,64,73.44,0.21,1
8/25/2008 8:17,55.79,55,63.34,73.55,64.1,73.55,0.22,1
8/25/2008 8:18,55.9,55,63.57,73.86,64.31,73.86,0.24,1
8/25/2008 8:19,56.12,55,63.57,73.76,64.21,73.76,0.25,1
8/25/2008 8:20,56.22,55,63.57,73.86,64.21,73.86,0.27,1
8/25/2008 8:21,56.33,55,63.57,73.86,64.31,73.86,0.28,1
8/25/2008 8:22,56.33,55,63.57,73.97,64.21,73.97,0.3,1
8/25/2008 8:23,56.12,55,63.96,74.07,64.42,74.07,0.31,1
8/25/2008 8:24,55.9,55,63.96,74.07,64.31,74.07,0.32,1
8/25/2008 8:25,55.47,55,63.96,73.97,64.31,73.97,0.32,1
8/25/2008 8:26,54.93,55,63.96,74.18,64.31,74.18,0.32,1
8/25/2008 8:27,54.72,55,63.96,74.07,64.42,74.07,0.31,1
8/25/2008 8:28,54.61,55,64.03,74.18,64.53,74.18,0.3,1
8/25/2008 8:29,54.5,55,64.03,74.39,64.74,74.39,0.29,1
8/25/2008 8:30,54.18,55,64.03,74.07,64.53,74.07,0.28,1
8/25/2008 8:31,54.07,55,64.03,74.18,64.53,74.18,0.27,1
8/25/2008 8:32,54.18,55,64.03,74.18,64.63,74.18,0.25,1
8/25/2008 8:33,53.96,55,64.03,74.28,64.63,74.28,0.24,1
8/25/2008 8:34,53.96,55,64.31,74.39,64.74,74.39,0.23,1
8/25/2008 8:35,54.07,55,64.31,74.28,64.74,74.28,0.22,1
8/25/2008 8:36,54.18,55,64.31,74.49,64.84,74.49,0.21,1
8/25/2008 8:37,54.29,55,64.31,74.28,64.63,74.28,0.21,1
8/25/2008 8:38,54.39,55,64.31,74.49,64.95,74.49,0.2,1
8/25/2008 8:39,54.72,55,64.47,74.28,64.84,74.28,0.21,1
8/25/2008 8:40,54.72,55,64.47,74.39,65.06,74.39,0.2,1
8/25/2008 8:41,54.83,55,64.47,74.39,64.84,74.39,0.2,1
8/25/2008 8:42,54.83,55,64.47,74.39,64.95,74.39,0.2,1
8/25/2008 8:43,54.93,55,64.47,74.39,65.06,74.39,0.2,1
8/25/2008 8:44,55.04,55,64.69,74.28,64.95,74.28,0.2,1
8/25/2008 8:45,55.26,55,64.69,74.6,65.27,74.6,0.21,1
8/25/2008 8:46,55.47,55,64.69,74.39,65.16,74.39,0.22,1
8/25/2008 8:47,55.69,55,64.69,74.28,65.16,74.28,0.23,1
8/25/2008 8:48,55.79,55,64.69,74.39,65.27,74.39,0.24,1
8/25/2008 8:49,56.12,55,64.89,74.49,65.27,74.49,0.26,1
8/25/2008 8:50,56.12,55,64.89,74.49,65.37,74.49,0.27,1
8/25/2008 8:51,56.33,55,64.89,74.49,65.37,74.49,0.29,1
8/25/2008 8:52,56.33,55,64.89,74.6,66.33,74.6,0.3,1
8/25/2008 8:53,56.44,55,64.89,74.6,68.77,74.6,0.32,1
8/25/2008 8:54,56.12,55,64.89,74.81,70.25,74.81,0.33,1
