Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,Zone Air Temperature,AHU: Outdoor Air Temperature,Zone Air Temperature.1,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator,Supply Air Volume,Q_fan,Q_chill,Q_total,Q_vav,Total
5/04/2009 14:33,54.93,55,73.65,54.6,73.65,56.67,73.65,0.23,1,34.73,43.4125,17.8,0.061,0.03734,0.09834
5/04/2009 14:34,54.83,55,73.65,54.8,73.65,56.89,73.65,0.23,1,34.54,43.175,20.96,0.064,0.03713,0.10113
5/04/2009 14:35,54.83,55,73.65,54.49,73.65,56.67,73.65,0.22,1,34.54,43.175,18.72,0.062,0.03713,0.09913
5/04/2009 14:36,54.83,55,73.55,54.49,73.55,56.67,73.55,0.22,1,34.73,43.4125,18.82,0.062,0.03632,0.09832
5/04/2009 14:37,54.83,55,73.55,54.41,73.55,56.78,73.55,0.22,1,34.73,43.4125,19.95,0.063,0.03632,0.09932
5/04/2009 14:38,54.83,55,73.55,54.04,73.55,56.36,73.55,0.22,1,34.73,43.4125,15.65,0.059,0.03632,0.09532
5/04/2009 14:39,54.61,55,73.55,54.41,73.55,56.57,73.55,0.21,1,34.32,42.9,19.81,0.063,0.03589,0.09889
5/04/2009 14:40,54.72,55,73.34,54.1,73.34,56.36,73.34,0.21,1,34.91,43.6375,16.86,0.06,0.03434,0.09434
5/04/2009 14:41,54.72,55,73.34,53.97,73.34,56.25,73.34,0.21,1,34.91,43.6375,15.73,0.059,0.03434,0.09334
5/04/2009 14:42,54.61,55,73.34,54.23,73.34,56.25,73.34,0.2,1,34.71,43.3875,16.77,0.06,0.03415,0.09415
5/04/2009 14:43,54.5,55,73.34,54.11,73.34,56.46,73.34,0.19,1,34.51,43.1375,19.92,0.063,0.03395,0.09695
5/04/2009 14:44,54.61,55,73.44,54.14,73.44,56.46,73.44,0.19,1,34.52,43.15,18.81,0.062,0.03498,0.09698
5/04/2009 14:45,54.61,55,73.44,54.43,73.44,56.57,73.44,0.18,1,34.52,43.15,19.93,0.063,0.03498,0.09798
5/04/2009 14:46,54.61,55,73.23,54.38,73.23,56.57,73.23,0.18,1,34.91,43.6375,20.15,0.064,0.03321,0.09721
5/04/2009 14:47,54.61,55,73.23,54.25,73.23,56.57,73.23,0.18,1,34.91,43.6375,20.15,0.064,0.03321,0.09721
5/04/2009 14:48,54.5,55,73.34,54.62,73.34,56.78,73.34,0.17,1,34.51,43.1375,23.18,0.066,0.03395,0.09995
5/04/2009 14:49,54.61,55,73.34,55.14,73.34,57.1,73.34,0.17,1,34.71,43.3875,25.46,0.069,0.03415,0.10315
5/04/2009 14:50,54.72,55,73.34,55.54,73.34,57.31,73.34,0.17,1,34.91,43.6375,26.63,0.07,0.03434,0.10434
5/04/2009 14:51,54.72,55,73.23,55,73.23,57.1,73.23,0.16,1,35.12,43.9,24.62,0.069,0.03341,0.10241
5/04/2009 14:52,54.83,55,73.34,54.27,73.34,56.67,73.34,0.16,1,35.12,43.9,19.03,0.063,0.03455,0.09755
5/04/2009 14:53,54.61,55,73.23,54.14,73.23,56.46,73.23,0.16,1,34.91,43.6375,19.02,0.063,0.03321,0.09621
5/04/2009 14:54,54.61,55,73.34,54.3,73.34,56.67,73.34,0.15,1,34.71,43.3875,21.06,0.064,0.03415,0.09815
5/04/2009 14:55,54.72,55,73.23,54.67,73.23,56.78,73.23,0.15,1,35.12,43.9,21.31,0.065,0.03341,0.09841
5/04/2009 14:56,54.72,55,73.13,54.84,73.13,56.78,73.13,0.15,1,35.31,44.1375,21.43,0.066,0.03255,0.09855
5/04/2009 14:57,54.83,55,73.02,54.8,73.02,56.89,73.02,0.15,1,35.74,44.675,21.69,0.066,0.03179,0.09779
5/04/2009 14:58,55.04,55,73.02,54.62,73.02,56.78,73.02,0.15,1,36.16,45.2,18.53,0.064,0.03217,0.09617
5/04/2009 14:59,55.04,55,73.13,54.44,73.13,56.78,73.13,0.15,1,35.94,44.925,18.42,0.063,0.03313,0.09613
5/04/2009 15:00,54.93,55,73.13,54.52,73.13,56.78,73.13,0.15,1,35.72,44.65,19.46,0.064,0.03293,0.09693
5/04/2009 15:01,54.83,55,73.23,54.55,73.23,56.78,73.23,0.14,1,35.33,44.1625,20.29,0.064,0.03361,0.09761
5/04/2009 15:02,54.83,55,73.13,54.76,73.13,56.67,73.13,0.14,1,35.52,44.4,19.25,0.064,0.03275,0.09675
5/04/2009 15:03,54.93,55,73.13,54.95,73.13,56.89,73.13,0.14,1,35.72,44.65,20.62,0.065,0.03293,0.09793
5/04/2009 15:04,55.04,55,73.13,54.8,73.13,56.89,73.13,0.14,1,35.94,44.925,19.58,0.065,0.03313,0.09813
5/04/2009 15:05,55.26,55,73.02,54.62,73.02,56.78,73.02,0.15,1,36.61,45.7625,16.39,0.062,0.03257,0.09457
5/04/2009 15:06,55.15,55,73.13,54.61,73.13,56.99,73.13,0.15,1,36.16,45.2,19.6,0.065,0.03334,0.09834
5/04/2009 15:07,55.15,55,73.13,54.48,73.13,56.89,73.13,0.15,1,36.16,45.2,18.53,0.064,0.03334,0.09734
5/04/2009 15:08,55.15,55,73.02,54.23,73.02,56.89,73.02,0.16,1,36.38,45.475,18.65,0.064,0.03236,0.09636
5/04/2009 15:09,55.26,55,73.23,54.52,73.23,57.1,73.23,0.16,1,36.18,45.225,19.61,0.065,0.03442,0.09942
5/04/2009 15:10,55.26,55,73.13,54.87,73.13,57.21,73.13,0.16,1,36.38,45.475,20.9,0.066,0.03354,0.09954
5/04/2009 15:11,55.26,55,73.13,55,73.13,57.1,73.13,0.16,1,36.38,45.475,19.72,0.065,0.03354,0.09854
5/04/2009 15:12,55.26,55,73.23,54.96,73.23,57.1,73.23,0.17,1,36.18,45.225,19.61,0.065,0.03442,0.09942
5/04/2009 15:13,55.26,55,73.13,55.11,73.13,57.1,73.13,0.17,1,36.38,45.475,19.72,0.065,0.03354,0.09854
5/04/2009 15:14,55.15,55,73.13,54.98,73.13,57.1,73.13,0.17,1,36.16,45.2,20.77,0.066,0.03334,0.09934
5/04/2009 15:15,55.36,55,73.13,54.52,73.13,56.89,73.13,0.18,1,36.58,45.725,16.49,0.062,0.03372,0.09572
5/04/2009 15:16,55.15,55,73.13,54.35,73.13,56.67,73.13,0.18,1,36.16,45.2,16.19,0.061,0.03334,0.09434
5/04/2009 15:17,55.26,55,73.13,54.44,73.13,56.57,73.13,0.18,1,36.38,45.475,14.04,0.06,0.03354,0.09354
5/04/2009 15:18,55.26,55,73.02,54.7,73.02,56.67,73.02,0.18,1,36.61,45.7625,15.2,0.061,0.03257,0.09357
5/04/2009 15:19,55.26,55,73.02,54.65,73.02,56.78,73.02,0.19,1,36.61,45.7625,16.39,0.062,0.03257,0.09457
5/04/2009 15:20,55.26,55,72.92,54.69,72.92,56.67,72.92,0.19,1,36.81,46.0125,15.29,0.061,0.03166,0.09266
5/04/2009 15:21,55.26,55,73.02,55.11,73.02,56.99,73.02,0.19,1,36.61,45.7625,18.66,0.064,0.03257,0.09657
5/04/2009 15:22,55.36,55,73.02,55.54,73.02,57.21,73.02,0.2,1,36.81,46.0125,20.06,0.066,0.03274,0.09874
5/04/2009 15:23,55.58,55,72.92,56.13,72.92,57.42,72.92,0.21,1,37.49,46.8625,20.32,0.067,0.03224,0.09924
5/04/2009 15:24,55.79,55,72.92,56.3,72.92,57.84,72.92,0.22,1,37.95,47.4375,22.92,0.07,0.03264,0.10264
5/04/2009 15:25,56.01,55,73.02,55.9,73.02,57.84,73.02,0.24,1,38.22,47.775,20.6,0.068,0.034,0.102
5/04/2009 15:26,56.01,55,72.92,55.83,72.92,57.63,72.92,0.25,1,38.45,48.0625,18.35,0.066,0.03307,0.09907
5/04/2009 15:27,55.79,55,72.92,55.92,72.92,57.63,72.92,0.25,1,37.95,47.4375,20.57,0.068,0.03264,0.10064
5/04/2009 15:28,55.69,55,72.92,56.24,72.92,57.84,72.92,0.26,1,37.73,47.1625,23.89,0.071,0.03245,0.10345
5/04/2009 15:29,55.47,55,72.81,56.09,72.81,57.84,72.81,0.26,1,37.49,46.8625,26.17,0.073,0.03103,0.10403
5/04/2009 15:30,55.15,55,73.02,55.11,73.02,57.52,73.02,0.25,1,36.38,45.475,25.4,0.071,0.03236,0.10336
5/04/2009 15:31,54.83,55,72.92,54.99,72.92,57.1,72.92,0.25,1,35.94,44.925,24.03,0.069,0.03091,0.09991
5/04/2009 15:32,54.72,55,72.71,54.8,72.71,56.89,72.71,0.24,1,36.14,45.175,23.1,0.068,0.02885,0.09685
5/04/2009 15:33,54.83,55,72.92,55.32,72.92,57.31,72.92,0.24,1,35.94,44.925,26.25,0.071,0.03091,0.10191
5/04/2009 15:34,54.72,55,72.81,55.7,72.81,57.52,72.81,0.23,1,35.94,44.925,29.64,0.075,0.02975,0.10475
5/04/2009 15:35,54.83,55,72.71,55.8,72.71,57.52,72.71,0.23,1,36.36,45.45,28.81,0.074,0.02902,0.10302
5/04/2009 15:36,54.72,55,72.71,55.56,72.71,57.42,72.71,0.23,1,36.14,45.175,28.74,0.074,0.02885,0.10285
5/04/2009 15:37,54.83,55,72.6,55.93,72.6,57.63,72.6,0.23,1,36.58,45.725,30.17,0.076,0.02801,0.10401
5/04/2009 15:38,54.83,55,72.6,56.08,72.6,57.84,72.6,0.23,1,36.58,45.725,32.43,0.078,0.02801,0.10601
5/04/2009 15:39,54.93,55,72.6,55.59,72.6,57.63,72.6,0.23,1,36.79,45.9875,29.26,0.075,0.02817,0.10317
5/04/2009 15:40,54.93,55,72.39,55.35,72.39,57.42,72.39,0.23,1,37.23,46.5375,27.31,0.074,0.02621,0.10021
5/04/2009 15:41,54.83,55,72.71,55.17,72.71,57.31,72.71,0.23,1,36.36,45.45,26.56,0.072,0.02902,0.10102
5/04/2009 15:42,54.93,55,72.5,55.19,72.5,57.21,72.5,0.23,1,37,46.25,24.85,0.071,0.02725,0.09825
5/04/2009 15:43,54.93,55,72.6,55.66,72.6,57.42,72.6,0.23,1,36.79,45.9875,26.98,0.073,0.02817,0.10117
5/04/2009 15:44,55.04,55,72.5,56,72.5,57.74,72.5,0.23,1,37.23,46.5375,29.61,0.076,0.02742,0.10342
5/04/2009 15:45,55.15,55,72.39,56.11,72.39,57.84,72.39,0.23,1,37.71,47.1375,29.88,0.077,0.02655,0.10355
5/04/2009 15:46,55.15,55,72.5,56.62,72.5,58.16,72.5,0.23,1,37.47,46.8375,33.22,0.08,0.02759,0.10759
5/04/2009 15:47,55.26,55,72.6,56.35,72.6,58.16,72.6,0.24,1,37.49,46.8625,32.02,0.079,0.02871,0.10771
5/04/2009 15:48,55.26,55,72.6,56.05,72.6,57.95,72.6,0.24,1,37.49,46.8625,29.7,0.077,0.02871,0.10571
5/04/2009 15:49,55.26,55,72.5,56.07,72.5,57.74,72.5,0.24,1,37.71,47.1375,27.55,0.075,0.02777,0.10277
5/04/2009 15:50,55.15,55,72.6,55.88,72.6,57.84,72.6,0.24,1,37.26,46.575,29.52,0.076,0.02853,0.10453
5/04/2009 15:51,55.26,55,72.5,56.13,72.5,57.84,72.5,0.25,1,37.71,47.1375,28.66,0.076,0.02777,0.10377
5/04/2009 15:52,55.36,55,72.6,56.39,72.6,58.16,72.6,0.26,1,37.71,47.1375,31.1,0.078,0.02888,0.10688
5/04/2009 15:53,55.47,55,72.5,56.25,72.5,58.05,72.5,0.26,1,38.17,47.7125,29.01,0.077,0.02811,0.10511
5/04/2009 15:54,55.47,55,72.6,56.38,72.6,58.16,72.6,0.27,1,37.95,47.4375,30.07,0.078,0.02906,0.10706
5/04/2009 15:55,55.15,55,72.5,56.62,72.5,58.27,72.5,0.26,1,37.47,46.8375,34.43,0.081,0.02759,0.10859
5/04/2009 15:56,55.26,55,72.39,56.17,72.39,57.95,72.39,0.27,1,37.95,47.4375,30.07,0.078,0.02672,0.10472
5/04/2009 15:57,55.04,55,72.5,56.27,72.5,58.16,72.5,0.27,1,37.23,46.5375,34.21,0.081,0.02742,0.10842
5/04/2009 15:58,54.93,55,72.5,56.29,72.5,58.05,72.5,0.26,1,37,46.25,34,0.08,0.02725,0.10725
5/04/2009 15:59,54.93,55,72.5,56.4,72.5,58.37,72.5,0.26,1,37,46.25,37.49,0.084,0.02725,0.11125
5/04/2009 16:00,55.04,55,72.5,56.47,72.5,58.48,72.5,0.26,1,37.23,46.5375,37.72,0.084,0.02742,0.11142
5/04/2009 16:01,54.93,55,72.5,56.13,72.5,58.37,72.5,0.26,1,37,46.25,37.49,0.084,0.02725,0.11125
5/04/2009 16:02,54.83,55,72.39,56.08,72.39,58.27,72.39,0.26,1,37.02,46.275,37.51,0.084,0.02606,0.11006
5/04/2009 16:03,54.93,55,72.39,56.12,72.39,58.05,72.39,0.25,1,37.23,46.5375,34.21,0.081,0.02621,0.10721
5/04/2009 16:04,54.83,55,72.29,56.11,72.29,58.27,72.29,0.26,1,37.23,46.5375,37.72,0.084,0.02511,0.10911
5/04/2009 16:05,54.72,55,72.39,56.12,72.39,58.05,72.39,0.25,1,36.79,45.9875,36.09,0.082,0.0259,0.1079
5/04/2009 16:06,54.61,55,72.39,55.79,72.39,57.84,72.39,0.25,1,36.56,45.7,34.78,0.08,0.02574,0.10574
5/04/2009 16:07,54.72,55,72.39,56,72.39,57.95,72.39,0.24,1,36.79,45.9875,35,0.081,0.0259,0.1069
5/04/2009 16:08,54.5,55,72.29,56.34,72.29,57.95,72.29,0.23,1,36.54,45.675,37.13,0.083,0.02465,0.10765
5/04/2009 16:09,54.61,55,72.18,56.51,72.18,58.16,72.18,0.23,1,37,46.25,38.69,0.085,0.02376,0.10876
5/04/2009 16:10,54.72,55,72.29,56.53,72.29,58.27,72.29,0.23,1,37,46.25,38.69,0.085,0.02496,0.10996
5/04/2009 16:11,54.72,55,72.39,56.56,72.39,58.37,72.39,0.23,1,36.79,45.9875,39.55,0.086,0.0259,0.1119
5/04/2009 16:12,54.83,55,72.29,56.63,72.29,58.48,72.29,0.22,1,37.23,46.5375,40.03,0.087,0.02511,0.11211
5/04/2009 16:13,54.83,55,72.29,56.49,72.29,58.48,72.29,0.22,1,37.23,46.5375,40.03,0.087,0.02511,0.11211
5/04/2009 16:14,54.83,55,72.18,56.51,72.18,58.58,72.18,0.22,1,37.47,46.8375,41.39,0.088,0.02406,0.11206
5/04/2009 16:15,54.72,55,72.29,56.27,72.29,58.37,72.29,0.22,1,37,46.25,39.78,0.086,0.02496,0.11096
5/04/2009 16:16,54.72,55,72.29,56.13,72.29,58.27,72.29,0.21,1,37,46.25,38.69,0.085,0.02496,0.10996
5/04/2009 16:17,54.61,55,72.39,55.96,72.39,58.16,72.39,0.21,1,36.56,45.7,38.23,0.084,0.02574,0.10974
5/04/2009 16:18,54.61,55,72.29,56.05,72.29,58.05,72.29,0.2,1,36.77,45.9625,37.26,0.083,0.0248,0.1078
5/04/2009 16:19,54.61,55,72.29,56.23,72.29,58.16,72.29,0.2,1,36.77,45.9625,38.45,0.084,0.0248,0.1088
5/04/2009 16:20,54.72,55,72.08,56.84,72.08,58.48,72.08,0.2,1,37.45,46.8125,41.48,0.088,0.02294,0.11094
5/04/2009 16:21,54.61,55,72.29,57.14,72.29,58.58,72.29,0.19,1,36.77,45.9625,43,0.089,0.0248,0.1138
5/04/2009 16:22,54.83,55,72.18,57.3,72.18,58.8,72.18,0.19,1,37.47,46.8375,43.82,0.091,0.02406,0.11506
5/04/2009 16:23,54.83,55,72.18,56.81,72.18,58.58,72.18,0.19,1,37.47,46.8375,41.39,0.088,0.02406,0.11206
5/04/2009 16:24,54.72,55,72.29,56.72,72.29,58.37,72.29,0.19,1,37,46.25,39.78,0.086,0.02496,0.11096
5/04/2009 16:25,54.72,55,72.39,56.6,72.39,58.48,72.39,0.18,1,36.79,45.9875,40.75,0.087,0.0259,0.1129
5/04/2009 16:26,54.72,55,72.18,56.31,72.18,58.16,72.18,0.18,1,37.23,46.5375,37.72,0.084,0.02391,0.10791
5/04/2009 16:27,54.72,55,72.18,56.35,72.18,58.05,72.18,0.18,1,37.23,46.5375,36.52,0.083,0.02391,0.10691
5/04/2009 16:28,54.83,55,72.18,56.49,72.18,58.16,72.18,0.18,1,37.47,46.8375,36.75,0.084,0.02406,0.10806
5/04/2009 16:29,54.83,55,72.39,56.47,72.39,58.27,72.39,0.17,1,37.02,46.275,37.51,0.084,0.02606,0.11006
5/04/2009 16:30,54.83,55,72.18,56.29,72.18,58.05,72.18,0.17,1,37.47,46.8375,35.54,0.082,0.02406,0.10606
5/04/2009 16:31,54.93,55,72.18,56.49,72.18,58.16,72.18,0.17,1,37.69,47.1125,35.86,0.083,0.0242,0.1072
5/04/2009 16:32,54.93,55,72.29,56.7,72.29,58.37,72.29,0.17,1,37.45,46.8125,37.95,0.085,0.02526,0.11026
5/04/2009 16:33,55.15,55,72.29,56.81,72.29,58.58,72.29,0.18,1,37.93,47.4125,38.32,0.086,0.02558,0.11158
5/04/2009 16:34,55.26,55,72.39,56.92,72.39,58.48,72.39,0.18,1,37.95,47.4375,35.99,0.083,0.02672,0.10972
5/04/2009 16:35,55.26,55,72.39,57.13,72.39,58.69,72.39,0.19,1,37.95,47.4375,38.34,0.086,0.02672,0.11272
5/04/2009 16:36,55.36,55,72.18,57.43,72.18,58.9,72.18,0.19,1,38.65,48.3125,40.3,0.089,0.02482,0.11382
5/04/2009 16:37,55.36,55,72.29,57.19,72.29,58.9,72.29,0.19,1,38.4,48,40.04,0.088,0.0259,0.1139
5/04/2009 16:38,55.15,55,72.29,56.81,72.29,58.37,72.29,0.19,1,37.93,47.4125,35.97,0.083,0.02558,0.10858
5/04/2009 16:39,55.15,55,72.29,56.91,72.29,58.58,72.29,0.19,1,37.93,47.4125,38.32,0.086,0.02558,0.11158
5/04/2009 16:40,55.26,55,72.29,56.99,72.29,58.58,72.29,0.2,1,38.17,47.7125,37.33,0.085,0.02575,0.11075
5/04/2009 16:41,55.26,55,72.18,57.2,72.18,58.69,72.18,0.2,1,38.42,48.025,38.82,0.087,0.02467,0.11167
5/04/2009 16:42,55.15,55,72.39,57.03,72.39,58.8,72.39,0.2,1,37.71,47.1375,40.54,0.088,0.02655,0.11455
5/04/2009 16:43,55.15,55,72.18,56.75,72.18,58.48,72.18,0.2,1,38.17,47.7125,37.44,0.085,0.02451,0.10951
5/04/2009 16:44,55.26,55,72.08,56.86,72.08,58.48,72.08,0.2,1,38.65,48.3125,36.66,0.085,0.02368,0.10868
5/04/2009 16:45,55.26,55,72.39,56.72,72.39,58.48,72.39,0.21,1,37.95,47.4375,35.99,0.083,0.02672,0.10972
5/04/2009 16:46,55.36,55,72.18,56.47,72.18,58.27,72.18,0.21,1,38.65,48.3125,33.13,0.081,0.02482,0.10582
5/04/2009 16:47,55.26,55,72.29,56.35,72.29,58.05,72.29,0.21,1,38.17,47.7125,31.37,0.079,0.02575,0.10475
5/04/2009 16:48,55.04,55,72.39,56.39,72.39,58.05,72.39,0.21,1,37.47,46.8375,33.22,0.08,0.02638,0.10638
5/04/2009 16:49,55.26,55,72.08,56.6,72.08,58.16,72.08,0.22,1,38.65,48.3125,33.01,0.081,0.02368,0.10468
5/04/2009 16:50,55.26,55,72.18,56.91,72.18,58.37,72.18,0.22,1,38.42,48.025,35.19,0.083,0.02467,0.10767
5/04/2009 16:51,55.36,55,72.39,56.85,72.39,58.58,72.39,0.22,1,38.17,47.7125,36.2,0.084,0.02687,0.11087
5/04/2009 16:52,55.36,55,72.29,56.44,72.29,58.37,72.29,0.23,1,38.4,48,34.05,0.082,0.0259,0.1079
5/04/2009 16:53,55.36,55,72.18,56.27,72.18,58.16,72.18,0.23,1,38.65,48.3125,31.88,0.08,0.02482,0.10482
5/04/2009 16:54,55.36,55,72.08,56.62,72.08,58.27,72.08,0.24,1,38.88,48.6,33.33,0.082,0.02382,0.10582
5/04/2009 16:55,55.47,55,72.29,56.53,72.29,58.37,72.29,0.24,1,38.65,48.3125,33.01,0.081,0.02607,0.10707
5/04/2009 16:56,55.47,55,72.29,56.72,72.29,58.27,72.29,0.25,1,38.65,48.3125,31.88,0.08,0.02607,0.10607
5/04/2009 16:57,55.58,55,72.29,56.77,72.29,58.48,72.29,0.25,1,38.91,48.6375,33.24,0.082,0.02625,0.10825
5/04/2009 16:58,55.47,55,72.29,56.95,72.29,58.58,72.29,0.26,1,38.65,48.3125,35.41,0.084,0.02607,0.11007
5/04/2009 16:59,55.47,55,72.29,57.06,72.29,58.69,72.29,0.27,1,38.65,48.3125,36.66,0.085,0.02607,0.11107
5/04/2009 17:00,55.36,55,72.18,57.2,72.18,58.58,72.18,0.27,1,38.65,48.3125,36.66,0.085,0.02482,0.10982
5/04/2009 17:01,55.36,55,72.18,57.05,72.18,58.69,72.18,0.28,1,38.65,48.3125,37.91,0.086,0.02482,0.11082
5/04/2009 17:02,55.26,55,72.18,56.75,72.18,58.37,72.18,0.28,1,38.42,48.025,35.19,0.083,0.02467,0.10767
5/04/2009 17:03,55.26,55,72.29,56.92,72.29,58.58,72.29,0.28,1,38.17,47.7125,37.33,0.085,0.02575,0.11075
5/04/2009 17:04,55.26,55,72.18,57.15,72.18,58.69,72.18,0.28,1,38.42,48.025,38.82,0.087,0.02467,0.11167
5/04/2009 17:05,55.26,55,72.08,57.12,72.08,58.69,72.08,0.28,1,38.65,48.3125,39.05,0.087,0.02368,0.11068
5/04/2009 17:06,55.04,55,71.97,57.15,71.97,58.69,71.97,0.28,1,38.4,48,41.28,0.089,0.02228,0.11128
5/04/2009 17:07,55.04,55,72.08,57.04,72.08,58.58,72.08,0.28,1,38.15,47.6875,39.78,0.087,0.02337,0.11037
5/04/2009 17:08,54.93,55,71.97,56.84,71.97,58.48,71.97,0.28,1,38.15,47.6875,39.89,0.088,0.02214,0.11014
5/04/2009 17:09,55.04,55,72.08,56.86,72.08,58.48,72.08,0.28,1,38.15,47.6875,38.66,0.086,0.02337,0.10937
5/04/2009 17:10,55.04,55,72.08,56.9,72.08,58.58,72.08,0.28,1,38.15,47.6875,39.78,0.087,0.02337,0.11037
5/04/2009 17:11,54.93,55,71.97,56.97,71.97,58.48,71.97,0.28,1,38.15,47.6875,39.89,0.088,0.02214,0.11014
5/04/2009 17:12,54.93,55,72.08,57.09,72.08,58.8,72.08,0.28,1,37.91,47.3875,43.21,0.091,0.02323,0.11423
5/04/2009 17:13,54.83,55,72.08,57.33,72.08,58.8,72.08,0.28,1,37.69,47.1125,44.07,0.091,0.02309,0.11409
5/04/2009 17:14,54.83,55,71.87,57.37,71.87,58.69,71.87,0.27,1,38.15,47.6875,43.37,0.091,0.02101,0.11201
5/04/2009 17:15,54.83,55,72.08,57.37,72.08,58.8,72.08,0.27,1,37.69,47.1125,44.07,0.091,0.02309,0.11409
5/04/2009 17:16,54.72,55,71.97,57.33,71.97,58.8,71.97,0.27,1,37.69,47.1125,45.29,0.092,0.02187,0.11387
5/04/2009 17:17,54.83,55,71.97,57.3,71.97,59.01,71.97,0.27,1,37.93,47.4125,46.7,0.094,0.02201,0.11601
5/04/2009 17:18,54.83,55,72.08,57.36,72.08,58.9,72.08,0.26,1,37.69,47.1125,45.18,0.092,0.02309,0.11509
5/04/2009 17:19,54.72,55,71.87,57.62,71.87,59.12,71.87,0.26,1,37.91,47.3875,49.13,0.097,0.02088,0.11788
5/04/2009 17:20,54.93,55,71.97,57.84,71.97,59.43,71.97,0.26,1,38.15,47.6875,50.57,0.098,0.02214,0.12014
5/04/2009 17:21,54.83,55,71.76,57.77,71.76,59.12,71.76,0.26,1,38.4,48,48.52,0.097,0.01991,0.11691
5/04/2009 17:22,54.83,55,71.87,57.47,71.87,59.01,71.87,0.25,1,38.15,47.6875,46.97,0.095,0.02101,0.11601
5/04/2009 17:23,54.72,55,72.08,57.34,72.08,59.01,72.08,0.25,1,37.45,46.8125,47.32,0.094,0.02294,0.11694
5/04/2009 17:24,54.61,55,71.97,57.33,71.97,59.01,71.97,0.25,1,37.45,46.8125,48.54,0.095,0.02173,0.11673
5/04/2009 17:25,54.61,55,71.87,57.06,71.87,58.9,71.87,0.24,1,37.67,47.0875,47.6,0.095,0.02075,0.11575
5/04/2009 17:26,54.5,55,71.97,57.17,71.97,58.8,71.97,0.23,1,37.21,46.5125,47.13,0.094,0.02159,0.11559
5/04/2009 17:27,54.39,55,71.97,57.52,71.97,59.12,71.97,0.23,1,36.98,46.225,51.52,0.098,0.02146,0.11946
5/04/2009 17:28,54.5,55,71.76,57.38,71.76,58.9,71.76,0.22,1,37.67,47.0875,48.82,0.096,0.01953,0.11553
5/04/2009 17:29,54.5,55,71.87,57.34,71.87,58.9,71.87,0.22,1,37.43,46.7875,48.51,0.095,0.02062,0.11562
5/04/2009 17:30,54.39,55,71.76,57.47,71.76,58.9,71.76,0.21,1,37.43,46.7875,49.72,0.097,0.0194,0.1164
5/04/2009 17:31,54.39,55,71.76,57.56,71.76,58.9,71.76,0.21,1,37.43,46.7875,49.72,0.097,0.0194,0.1164
5/04/2009 17:32,54.5,55,71.76,57.36,71.76,58.8,71.76,0.2,1,37.67,47.0875,47.71,0.095,0.01953,0.11453
5/04/2009 17:33,54.61,55,71.76,57.15,71.76,58.69,71.76,0.19,1,37.91,47.3875,45.56,0.093,0.01965,0.11265
5/04/2009 17:34,54.5,55,71.76,57.17,71.76,58.69,71.76,0.19,1,37.67,47.0875,46.49,0.094,0.01953,0.11353
5/04/2009 17:35,54.72,55,71.87,57.38,71.87,58.8,71.87,0.19,1,37.91,47.3875,45.56,0.093,0.02088,0.11388
5/04/2009 17:36,54.72,55,71.87,57.88,71.87,59.12,71.87,0.19,1,37.91,47.3875,49.13,0.097,0.02088,0.11788
5/04/2009 17:37,55.04,55,71.87,57.67,71.87,59.33,71.87,0.19,1,38.63,48.2875,48.81,0.097,0.02128,0.11828
5/04/2009 17:38,55.04,55,71.87,57.45,71.87,59.22,71.87,0.19,1,38.63,48.2875,47.56,0.096,0.02128,0.11728
5/04/2009 17:39,55.04,55,71.87,57.37,71.87,59.12,71.87,0.19,1,38.63,48.2875,46.42,0.095,0.02128,0.11628
5/04/2009 17:40,55.04,55,71.87,57.44,71.87,59.12,71.87,0.2,1,38.63,48.2875,46.42,0.095,0.02128,0.11628
5/04/2009 17:41,55.04,55,71.87,57.36,71.87,59.01,71.87,0.2,1,38.63,48.2875,45.17,0.093,0.02128,0.11428
5/04/2009 17:42,55.15,55,71.76,57.44,71.76,59.01,71.76,0.2,1,39.14,48.925,44.5,0.093,0.02029,0.11329
5/04/2009 17:43,54.83,55,71.97,57.24,71.97,58.9,71.97,0.2,1,37.93,47.4125,45.47,0.093,0.02201,0.11501
5/04/2009 17:44,54.83,55,71.87,57.32,71.87,58.69,71.87,0.19,1,38.15,47.6875,43.37,0.091,0.02101,0.11201
5/04/2009 17:45,54.83,55,71.76,57.38,71.76,58.69,71.76,0.19,1,38.4,48,43.66,0.092,0.01991,0.11191
5/04/2009 17:46,54.93,55,71.87,57.4,71.87,58.8,71.87,0.19,1,38.38,47.975,43.75,0.092,0.02114,0.11314
5/04/2009 17:47,54.93,55,71.76,57.21,71.76,58.8,71.76,0.19,1,38.63,48.2875,44.03,0.092,0.02003,0.11203
5/04/2009 17:48,54.93,55,71.76,57.05,71.76,58.58,71.76,0.19,1,38.63,48.2875,41.53,0.09,0.02003,0.11003
5/04/2009 17:49,54.83,55,71.87,57.04,71.87,58.58,71.87,0.18,1,38.15,47.6875,42.14,0.09,0.02101,0.11101
5/04/2009 17:50,54.83,55,71.76,56.91,71.76,58.58,71.76,0.18,1,38.4,48,42.42,0.09,0.01991,0.10991
5/04/2009 17:51,54.93,55,71.66,57,71.66,58.58,71.66,0.18,1,38.86,48.575,41.78,0.09,0.019,0.109
